"","params","delta","n","decision"
"1259","delta=0.3, n=20",0.3,20,1
"1260","delta=0.3, n=20",0.3,20,0
"1261","delta=0.3, n=20",0.3,20,0
"1262","delta=0.3, n=20",0.3,20,0
"1263","delta=0.3, n=20",0.3,20,1
"1264","delta=0.3, n=20",0.3,20,0
"1265","delta=0.3, n=20",0.3,20,0
"1266","delta=0.3, n=20",0.3,20,0
"1267","delta=0.3, n=20",0.3,20,1
"1268","delta=0.3, n=20",0.3,20,0
"1269","delta=0.3, n=20",0.3,20,0
"1270","delta=0.3, n=20",0.3,20,0
"1271","delta=0.3, n=20",0.3,20,1
"1272","delta=0.3, n=20",0.3,20,1
"1273","delta=0.3, n=20",0.3,20,0
"1274","delta=0.3, n=20",0.3,20,0
"1275","delta=0.3, n=20",0.3,20,0
"1276","delta=0.3, n=20",0.3,20,0
"1277","delta=0.3, n=20",0.3,20,0
"1278","delta=0.3, n=20",0.3,20,1
"1279","delta=0.3, n=20",0.3,20,0
"1280","delta=0.3, n=20",0.3,20,0
"1281","delta=0.3, n=20",0.3,20,0
"1282","delta=0.3, n=20",0.3,20,0
"1283","delta=0.3, n=20",0.3,20,0
"1284","delta=0.3, n=20",0.3,20,0
"1285","delta=0.3, n=20",0.3,20,1
"1286","delta=0.3, n=20",0.3,20,0
"1287","delta=0.3, n=20",0.3,20,0
"1288","delta=0.3, n=20",0.3,20,0
"1289","delta=0.3, n=20",0.3,20,0
"1290","delta=0.3, n=20",0.3,20,0
"1291","delta=0.3, n=20",0.3,20,0
"1292","delta=0.3, n=20",0.3,20,0
"1293","delta=0.3, n=20",0.3,20,0
"1294","delta=0.3, n=20",0.3,20,0
"1295","delta=0.3, n=20",0.3,20,0
"1296","delta=0.3, n=20",0.3,20,0
"1297","delta=0.3, n=20",0.3,20,0
"1298","delta=0.3, n=20",0.3,20,1
"1299","delta=0.3, n=20",0.3,20,0
"1300","delta=0.3, n=20",0.3,20,0
"1301","delta=0.3, n=25",0.3,25,0
"1302","delta=0.3, n=25",0.3,25,1
"1303","delta=0.3, n=25",0.3,25,0
"1304","delta=0.3, n=25",0.3,25,0
"1305","delta=0.3, n=25",0.3,25,0
"1306","delta=0.3, n=25",0.3,25,0
"1307","delta=0.3, n=25",0.3,25,0
"1308","delta=0.3, n=25",0.3,25,1
"1309","delta=0.3, n=25",0.3,25,0
"1310","delta=0.3, n=25",0.3,25,0
"1311","delta=0.3, n=25",0.3,25,1
"1312","delta=0.3, n=25",0.3,25,0
"1313","delta=0.3, n=25",0.3,25,0
"1314","delta=0.3, n=25",0.3,25,0
"1315","delta=0.3, n=25",0.3,25,0
"1316","delta=0.3, n=25",0.3,25,0
"1317","delta=0.3, n=25",0.3,25,0
"1318","delta=0.3, n=25",0.3,25,0
"1319","delta=0.3, n=25",0.3,25,0
"1320","delta=0.3, n=25",0.3,25,1
"1321","delta=0.3, n=25",0.3,25,0
"1322","delta=0.3, n=25",0.3,25,1
"1323","delta=0.3, n=25",0.3,25,0
"1324","delta=0.3, n=25",0.3,25,0
"1325","delta=0.3, n=25",0.3,25,0
"1326","delta=0.3, n=25",0.3,25,0
"1327","delta=0.3, n=25",0.3,25,0
"1328","delta=0.3, n=25",0.3,25,1
"1329","delta=0.3, n=25",0.3,25,0
"1330","delta=0.3, n=25",0.3,25,1
"1331","delta=0.3, n=25",0.3,25,0
"1332","delta=0.3, n=25",0.3,25,0
"1333","delta=0.3, n=25",0.3,25,0
"1334","delta=0.3, n=25",0.3,25,1
"1335","delta=0.3, n=25",0.3,25,0
"1336","delta=0.3, n=25",0.3,25,0
"1337","delta=0.3, n=25",0.3,25,0
"1338","delta=0.3, n=25",0.3,25,1
"1339","delta=0.3, n=25",0.3,25,1
"1340","delta=0.3, n=25",0.3,25,0
"1341","delta=0.3, n=25",0.3,25,1
"1342","delta=0.3, n=25",0.3,25,1
"1343","delta=0.3, n=25",0.3,25,1
"1344","delta=0.3, n=25",0.3,25,1
"1345","delta=0.3, n=25",0.3,25,0
"1346","delta=0.3, n=25",0.3,25,0
"1347","delta=0.3, n=25",0.3,25,0
"1348","delta=0.3, n=25",0.3,25,0
"1349","delta=0.3, n=25",0.3,25,1
"1350","delta=0.3, n=25",0.3,25,1
"1351","delta=0.3, n=25",0.3,25,0
"1352","delta=0.3, n=25",0.3,25,0
"1353","delta=0.3, n=25",0.3,25,0
"1354","delta=0.3, n=25",0.3,25,0
"1355","delta=0.3, n=25",0.3,25,1
"1356","delta=0.3, n=25",0.3,25,0
"1357","delta=0.3, n=25",0.3,25,0
"1358","delta=0.3, n=25",0.3,25,0
"1359","delta=0.3, n=25",0.3,25,0
"1360","delta=0.3, n=25",0.3,25,0
"1361","delta=0.3, n=25",0.3,25,0
"1362","delta=0.3, n=25",0.3,25,0
"1363","delta=0.3, n=25",0.3,25,0
"1364","delta=0.3, n=25",0.3,25,0
"1365","delta=0.3, n=25",0.3,25,0
"1366","delta=0.3, n=25",0.3,25,1
"1367","delta=0.3, n=25",0.3,25,0
"1368","delta=0.3, n=25",0.3,25,1
"1369","delta=0.3, n=25",0.3,25,1
"1370","delta=0.3, n=25",0.3,25,1
"1371","delta=0.3, n=25",0.3,25,0
"1372","delta=0.3, n=25",0.3,25,0
"1373","delta=0.3, n=25",0.3,25,0
"1374","delta=0.3, n=25",0.3,25,0
"1375","delta=0.3, n=25",0.3,25,1
"1376","delta=0.3, n=25",0.3,25,1
"1377","delta=0.3, n=25",0.3,25,0
"1378","delta=0.3, n=25",0.3,25,0
"1379","delta=0.3, n=25",0.3,25,0
"1380","delta=0.3, n=25",0.3,25,1
"1381","delta=0.3, n=25",0.3,25,0
"1382","delta=0.3, n=25",0.3,25,1
"1383","delta=0.3, n=25",0.3,25,0
"1384","delta=0.3, n=25",0.3,25,0
"1385","delta=0.3, n=25",0.3,25,0
"1386","delta=0.3, n=25",0.3,25,0
"1387","delta=0.3, n=25",0.3,25,0
"1388","delta=0.3, n=25",0.3,25,0
"1389","delta=0.3, n=25",0.3,25,0
"1390","delta=0.3, n=25",0.3,25,0
"1391","delta=0.3, n=25",0.3,25,0
"1392","delta=0.3, n=25",0.3,25,0
"1393","delta=0.3, n=25",0.3,25,0
"1394","delta=0.3, n=25",0.3,25,0
"1395","delta=0.3, n=25",0.3,25,1
"1396","delta=0.3, n=25",0.3,25,1
"1397","delta=0.3, n=25",0.3,25,0
"1398","delta=0.3, n=25",0.3,25,1
"1399","delta=0.3, n=25",0.3,25,0
"1400","delta=0.3, n=25",0.3,25,0
"1401","delta=0.3, n=30",0.3,30,0
"1402","delta=0.3, n=30",0.3,30,1
"1403","delta=0.3, n=30",0.3,30,0
"1404","delta=0.3, n=30",0.3,30,1
"1405","delta=0.3, n=30",0.3,30,0
"1406","delta=0.3, n=30",0.3,30,1
"1407","delta=0.3, n=30",0.3,30,0
"1408","delta=0.3, n=30",0.3,30,0
"1409","delta=0.3, n=30",0.3,30,0
"1410","delta=0.3, n=30",0.3,30,1
"1411","delta=0.3, n=30",0.3,30,1
"1412","delta=0.3, n=30",0.3,30,0
"1413","delta=0.3, n=30",0.3,30,1
"1414","delta=0.3, n=30",0.3,30,0
"1415","delta=0.3, n=30",0.3,30,1
"1416","delta=0.3, n=30",0.3,30,0
"1417","delta=0.3, n=30",0.3,30,0
"1418","delta=0.3, n=30",0.3,30,1
"1419","delta=0.3, n=30",0.3,30,1
"1420","delta=0.3, n=30",0.3,30,1
"1421","delta=0.3, n=30",0.3,30,1
"1422","delta=0.3, n=30",0.3,30,0
"1423","delta=0.3, n=30",0.3,30,0
"1424","delta=0.3, n=30",0.3,30,0
"1425","delta=0.3, n=30",0.3,30,0
"1426","delta=0.3, n=30",0.3,30,1
"1427","delta=0.3, n=30",0.3,30,1
"1428","delta=0.3, n=30",0.3,30,0
"1429","delta=0.3, n=30",0.3,30,0
"1430","delta=0.3, n=30",0.3,30,0
"1431","delta=0.3, n=30",0.3,30,1
"1432","delta=0.3, n=30",0.3,30,0
"1433","delta=0.3, n=30",0.3,30,1
"1434","delta=0.3, n=30",0.3,30,0
"1435","delta=0.3, n=30",0.3,30,0
"1436","delta=0.3, n=30",0.3,30,1
"1437","delta=0.3, n=30",0.3,30,1
"1438","delta=0.3, n=30",0.3,30,0
"1439","delta=0.3, n=30",0.3,30,1
"1440","delta=0.3, n=30",0.3,30,0
"1441","delta=0.3, n=30",0.3,30,1
"1442","delta=0.3, n=30",0.3,30,1
"1443","delta=0.3, n=30",0.3,30,0
"1444","delta=0.3, n=30",0.3,30,0
"1445","delta=0.3, n=30",0.3,30,0
"1446","delta=0.3, n=30",0.3,30,0
"1447","delta=0.3, n=30",0.3,30,1
"1448","delta=0.3, n=30",0.3,30,0
"1449","delta=0.3, n=30",0.3,30,0
"1450","delta=0.3, n=30",0.3,30,1
"1451","delta=0.3, n=30",0.3,30,0
"1452","delta=0.3, n=30",0.3,30,0
"1453","delta=0.3, n=30",0.3,30,1
"1454","delta=0.3, n=30",0.3,30,1
"1455","delta=0.3, n=30",0.3,30,1
"1456","delta=0.3, n=30",0.3,30,0
"1457","delta=0.3, n=30",0.3,30,1
"1458","delta=0.3, n=30",0.3,30,1
"1459","delta=0.3, n=30",0.3,30,0
"1460","delta=0.3, n=30",0.3,30,1
"1461","delta=0.3, n=30",0.3,30,0
"1462","delta=0.3, n=30",0.3,30,0
"1463","delta=0.3, n=30",0.3,30,1
"1464","delta=0.3, n=30",0.3,30,1
"1465","delta=0.3, n=30",0.3,30,0
"1466","delta=0.3, n=30",0.3,30,0
"1467","delta=0.3, n=30",0.3,30,1
"1468","delta=0.3, n=30",0.3,30,1
"1469","delta=0.3, n=30",0.3,30,1
"1470","delta=0.3, n=30",0.3,30,0
"1471","delta=0.3, n=30",0.3,30,1
"1472","delta=0.3, n=30",0.3,30,1
"1473","delta=0.3, n=30",0.3,30,1
"1474","delta=0.3, n=30",0.3,30,0
"1475","delta=0.3, n=30",0.3,30,0
"1476","delta=0.3, n=30",0.3,30,0
"1477","delta=0.3, n=30",0.3,30,1
"1478","delta=0.3, n=30",0.3,30,1
"1479","delta=0.3, n=30",0.3,30,1
"1480","delta=0.3, n=30",0.3,30,1
"1481","delta=0.3, n=30",0.3,30,0
"1482","delta=0.3, n=30",0.3,30,1
"1483","delta=0.3, n=30",0.3,30,1
"1484","delta=0.3, n=30",0.3,30,1
"1485","delta=0.3, n=30",0.3,30,0
"1486","delta=0.3, n=30",0.3,30,0
"1487","delta=0.3, n=30",0.3,30,0
"1488","delta=0.3, n=30",0.3,30,1
"1489","delta=0.3, n=30",0.3,30,0
"1490","delta=0.3, n=30",0.3,30,1
"1491","delta=0.3, n=30",0.3,30,0
"1492","delta=0.3, n=30",0.3,30,1
"1493","delta=0.3, n=30",0.3,30,0
"1494","delta=0.3, n=30",0.3,30,1
"1495","delta=0.3, n=30",0.3,30,1
"1496","delta=0.3, n=30",0.3,30,1
"1497","delta=0.3, n=30",0.3,30,0
"1498","delta=0.3, n=30",0.3,30,0
"1499","delta=0.3, n=30",0.3,30,1
"1500","delta=0.3, n=30",0.3,30,1
"1501","delta=0.4, n=10",0.4,10,0
"1502","delta=0.4, n=10",0.4,10,0
"1503","delta=0.4, n=10",0.4,10,0
"1504","delta=0.4, n=10",0.4,10,0
"1505","delta=0.4, n=10",0.4,10,0
"1506","delta=0.4, n=10",0.4,10,0
"1507","delta=0.4, n=10",0.4,10,0
"1508","delta=0.4, n=10",0.4,10,0
"1509","delta=0.4, n=10",0.4,10,0
"1510","delta=0.4, n=10",0.4,10,0
"1511","delta=0.4, n=10",0.4,10,0
"1512","delta=0.4, n=10",0.4,10,0
"1513","delta=0.4, n=10",0.4,10,0
"1514","delta=0.4, n=10",0.4,10,0
"1515","delta=0.4, n=10",0.4,10,0
"1516","delta=0.4, n=10",0.4,10,0
"1517","delta=0.4, n=10",0.4,10,0
"1518","delta=0.4, n=10",0.4,10,0
"1519","delta=0.4, n=10",0.4,10,0
"1520","delta=0.4, n=10",0.4,10,0
"1521","delta=0.4, n=10",0.4,10,0
"1522","delta=0.4, n=10",0.4,10,0
"1523","delta=0.4, n=10",0.4,10,0
"1524","delta=0.4, n=10",0.4,10,0
"1525","delta=0.4, n=10",0.4,10,0
"1526","delta=0.4, n=10",0.4,10,0
"1527","delta=0.4, n=10",0.4,10,0
"1528","delta=0.4, n=10",0.4,10,0
"1529","delta=0.4, n=10",0.4,10,0
"1530","delta=0.4, n=10",0.4,10,0
"1531","delta=0.4, n=10",0.4,10,0
"1532","delta=0.4, n=10",0.4,10,0
"1533","delta=0.4, n=10",0.4,10,0
"1534","delta=0.4, n=10",0.4,10,0
"1535","delta=0.4, n=10",0.4,10,0
"1536","delta=0.4, n=10",0.4,10,0
"1537","delta=0.4, n=10",0.4,10,0
"1538","delta=0.4, n=10",0.4,10,0
"1539","delta=0.4, n=10",0.4,10,0
"1540","delta=0.4, n=10",0.4,10,0
"1541","delta=0.4, n=10",0.4,10,0
"1542","delta=0.4, n=10",0.4,10,0
"1543","delta=0.4, n=10",0.4,10,0
"1544","delta=0.4, n=10",0.4,10,0
"1545","delta=0.4, n=10",0.4,10,0
"1546","delta=0.4, n=10",0.4,10,0
"1547","delta=0.4, n=10",0.4,10,0
"1548","delta=0.4, n=10",0.4,10,0
"1549","delta=0.4, n=10",0.4,10,0
"1550","delta=0.4, n=10",0.4,10,0
"1551","delta=0.4, n=10",0.4,10,0
"1552","delta=0.4, n=10",0.4,10,0
"1553","delta=0.4, n=10",0.4,10,0
"1554","delta=0.4, n=10",0.4,10,0
"1555","delta=0.4, n=10",0.4,10,0
"1556","delta=0.4, n=10",0.4,10,0
"1557","delta=0.4, n=10",0.4,10,0
"1558","delta=0.4, n=10",0.4,10,0
"1559","delta=0.4, n=10",0.4,10,0
"1560","delta=0.4, n=10",0.4,10,0
"1561","delta=0.4, n=10",0.4,10,0
"1562","delta=0.4, n=10",0.4,10,0
"1563","delta=0.4, n=10",0.4,10,0
"1564","delta=0.4, n=10",0.4,10,0
"1565","delta=0.4, n=10",0.4,10,0
"1566","delta=0.4, n=10",0.4,10,0
"1567","delta=0.4, n=10",0.4,10,0
"1568","delta=0.4, n=10",0.4,10,0
"1569","delta=0.4, n=10",0.4,10,0
"1570","delta=0.4, n=10",0.4,10,0
"1571","delta=0.4, n=10",0.4,10,0
"1572","delta=0.4, n=10",0.4,10,0
"1573","delta=0.4, n=10",0.4,10,0
"1574","delta=0.4, n=10",0.4,10,0
"1575","delta=0.4, n=10",0.4,10,0
"1576","delta=0.4, n=10",0.4,10,0
"1577","delta=0.4, n=10",0.4,10,0
"1578","delta=0.4, n=10",0.4,10,0
"1579","delta=0.4, n=10",0.4,10,0
"1580","delta=0.4, n=10",0.4,10,0
"1581","delta=0.4, n=10",0.4,10,0
"1582","delta=0.4, n=10",0.4,10,0
"1583","delta=0.4, n=10",0.4,10,0
"1584","delta=0.4, n=10",0.4,10,0
"1585","delta=0.4, n=10",0.4,10,0
"1586","delta=0.4, n=10",0.4,10,0
"1587","delta=0.4, n=10",0.4,10,0
"1588","delta=0.4, n=10",0.4,10,0
"1589","delta=0.4, n=10",0.4,10,0
"1590","delta=0.4, n=10",0.4,10,0
"1591","delta=0.4, n=10",0.4,10,0
"1592","delta=0.4, n=10",0.4,10,0
"1593","delta=0.4, n=10",0.4,10,0
"1594","delta=0.4, n=10",0.4,10,0
"1595","delta=0.4, n=10",0.4,10,0
"1596","delta=0.4, n=10",0.4,10,0
"1597","delta=0.4, n=10",0.4,10,0
"1598","delta=0.4, n=10",0.4,10,0
"1599","delta=0.4, n=10",0.4,10,0
"1600","delta=0.4, n=10",0.4,10,0
"1601","delta=0.4, n=15",0.4,15,0
"1602","delta=0.4, n=15",0.4,15,0
"1603","delta=0.4, n=15",0.4,15,0
"1604","delta=0.4, n=15",0.4,15,1
"1605","delta=0.4, n=15",0.4,15,0
"1606","delta=0.4, n=15",0.4,15,0
"1607","delta=0.4, n=15",0.4,15,0
"1608","delta=0.4, n=15",0.4,15,0
"1609","delta=0.4, n=15",0.4,15,0
"1610","delta=0.4, n=15",0.4,15,0
"1611","delta=0.4, n=15",0.4,15,1
"1612","delta=0.4, n=15",0.4,15,0
"1613","delta=0.4, n=15",0.4,15,0
"1614","delta=0.4, n=15",0.4,15,1
"1615","delta=0.4, n=15",0.4,15,0
"1616","delta=0.4, n=15",0.4,15,0
"1617","delta=0.4, n=15",0.4,15,0
"1618","delta=0.4, n=15",0.4,15,1
"1619","delta=0.4, n=15",0.4,15,0
"1620","delta=0.4, n=15",0.4,15,0
"1621","delta=0.4, n=15",0.4,15,0
"1622","delta=0.4, n=15",0.4,15,0
"1623","delta=0.4, n=15",0.4,15,0
"1624","delta=0.4, n=15",0.4,15,0
"1625","delta=0.4, n=15",0.4,15,0
"1626","delta=0.4, n=15",0.4,15,1
"1627","delta=0.4, n=15",0.4,15,0
"1628","delta=0.4, n=15",0.4,15,0
"1629","delta=0.4, n=15",0.4,15,0
"1630","delta=0.4, n=15",0.4,15,0
"1631","delta=0.4, n=15",0.4,15,0
"1632","delta=0.4, n=15",0.4,15,0
"1633","delta=0.4, n=15",0.4,15,0
"1634","delta=0.4, n=15",0.4,15,0
"1635","delta=0.4, n=15",0.4,15,0
"1636","delta=0.4, n=15",0.4,15,0
"1637","delta=0.4, n=15",0.4,15,0
"1638","delta=0.4, n=15",0.4,15,0
"1639","delta=0.4, n=15",0.4,15,0
"1640","delta=0.4, n=15",0.4,15,1
"1641","delta=0.4, n=15",0.4,15,0
"1642","delta=0.4, n=15",0.4,15,0
"1643","delta=0.4, n=15",0.4,15,0
"1644","delta=0.4, n=15",0.4,15,1
"1645","delta=0.4, n=15",0.4,15,0
"1646","delta=0.4, n=15",0.4,15,0
"1647","delta=0.4, n=15",0.4,15,0
"1648","delta=0.4, n=15",0.4,15,0
"1649","delta=0.4, n=15",0.4,15,0
"1650","delta=0.4, n=15",0.4,15,0
"1651","delta=0.4, n=15",0.4,15,0
"1652","delta=0.4, n=15",0.4,15,0
"1653","delta=0.4, n=15",0.4,15,0
"1654","delta=0.4, n=15",0.4,15,0
"1655","delta=0.4, n=15",0.4,15,1
"1656","delta=0.4, n=15",0.4,15,0
"1657","delta=0.4, n=15",0.4,15,1
"1658","delta=0.4, n=15",0.4,15,0
"1659","delta=0.4, n=15",0.4,15,1
"1660","delta=0.4, n=15",0.4,15,0
"1661","delta=0.4, n=15",0.4,15,0
"1662","delta=0.4, n=15",0.4,15,0
"1663","delta=0.4, n=15",0.4,15,0
"1664","delta=0.4, n=15",0.4,15,0
"1665","delta=0.4, n=15",0.4,15,0
"1666","delta=0.4, n=15",0.4,15,0
"1667","delta=0.4, n=15",0.4,15,0
"1668","delta=0.4, n=15",0.4,15,0
"1669","delta=0.4, n=15",0.4,15,0
"1670","delta=0.4, n=15",0.4,15,0
"1671","delta=0.4, n=15",0.4,15,0
"1672","delta=0.4, n=15",0.4,15,1
"1673","delta=0.4, n=15",0.4,15,0
"1674","delta=0.4, n=15",0.4,15,0
"1675","delta=0.4, n=15",0.4,15,1
"1676","delta=0.4, n=15",0.4,15,0
"1677","delta=0.4, n=15",0.4,15,0
"1678","delta=0.4, n=15",0.4,15,0
"1679","delta=0.4, n=15",0.4,15,0
"1680","delta=0.4, n=15",0.4,15,0
"1681","delta=0.4, n=15",0.4,15,0
"1682","delta=0.4, n=15",0.4,15,0
"1683","delta=0.4, n=15",0.4,15,0
"1684","delta=0.4, n=15",0.4,15,1
"1685","delta=0.4, n=15",0.4,15,0
"1686","delta=0.4, n=15",0.4,15,0
"1687","delta=0.4, n=15",0.4,15,1
"1688","delta=0.4, n=15",0.4,15,0
"1689","delta=0.4, n=15",0.4,15,0
"1690","delta=0.4, n=15",0.4,15,0
"1691","delta=0.4, n=15",0.4,15,1
"1692","delta=0.4, n=15",0.4,15,0
"1693","delta=0.4, n=15",0.4,15,0
"1694","delta=0.4, n=15",0.4,15,0
"1695","delta=0.4, n=15",0.4,15,0
"1696","delta=0.4, n=15",0.4,15,0
"1697","delta=0.4, n=15",0.4,15,0
"1698","delta=0.4, n=15",0.4,15,0
"1699","delta=0.4, n=15",0.4,15,1
"1700","delta=0.4, n=15",0.4,15,1
"1701","delta=0.4, n=20",0.4,20,0
"1702","delta=0.4, n=20",0.4,20,1
"1703","delta=0.4, n=20",0.4,20,0
"1704","delta=0.4, n=20",0.4,20,1
"1705","delta=0.4, n=20",0.4,20,0
"1706","delta=0.4, n=20",0.4,20,1
"1707","delta=0.4, n=20",0.4,20,1
"1708","delta=0.4, n=20",0.4,20,1
"1709","delta=0.4, n=20",0.4,20,1
"1710","delta=0.4, n=20",0.4,20,1
"1711","delta=0.4, n=20",0.4,20,1
"1712","delta=0.4, n=20",0.4,20,1
"1713","delta=0.4, n=20",0.4,20,1
"1714","delta=0.4, n=20",0.4,20,0
"1715","delta=0.4, n=20",0.4,20,0
"1716","delta=0.4, n=20",0.4,20,0
"1717","delta=0.4, n=20",0.4,20,0
"1718","delta=0.4, n=20",0.4,20,0
"1719","delta=0.4, n=20",0.4,20,0
"1720","delta=0.4, n=20",0.4,20,1
"1721","delta=0.4, n=20",0.4,20,0
"1722","delta=0.4, n=20",0.4,20,0
"1723","delta=0.4, n=20",0.4,20,0
"1724","delta=0.4, n=20",0.4,20,1
"1725","delta=0.4, n=20",0.4,20,0
"1726","delta=0.4, n=20",0.4,20,1
"1727","delta=0.4, n=20",0.4,20,0
"1728","delta=0.4, n=20",0.4,20,1
"1729","delta=0.4, n=20",0.4,20,1
"1730","delta=0.4, n=20",0.4,20,0
"1731","delta=0.4, n=20",0.4,20,1
"1732","delta=0.4, n=20",0.4,20,0
"1733","delta=0.4, n=20",0.4,20,0
"1734","delta=0.4, n=20",0.4,20,1
"1735","delta=0.4, n=20",0.4,20,0
"1736","delta=0.4, n=20",0.4,20,0
"1737","delta=0.4, n=20",0.4,20,0
"1738","delta=0.4, n=20",0.4,20,1
"1739","delta=0.4, n=20",0.4,20,1
"1740","delta=0.4, n=20",0.4,20,0
"1741","delta=0.4, n=20",0.4,20,1
"1742","delta=0.4, n=20",0.4,20,1
"1743","delta=0.4, n=20",0.4,20,0
"1744","delta=0.4, n=20",0.4,20,0
"1745","delta=0.4, n=20",0.4,20,0
"1746","delta=0.4, n=20",0.4,20,0
"1747","delta=0.4, n=20",0.4,20,1
"1748","delta=0.4, n=20",0.4,20,1
"1749","delta=0.4, n=20",0.4,20,1
"1750","delta=0.4, n=20",0.4,20,1
"1751","delta=0.4, n=20",0.4,20,1
"1752","delta=0.4, n=20",0.4,20,0
"1753","delta=0.4, n=20",0.4,20,0
"1754","delta=0.4, n=20",0.4,20,0
"1755","delta=0.4, n=20",0.4,20,0
"1756","delta=0.4, n=20",0.4,20,1
"1757","delta=0.4, n=20",0.4,20,0
"1758","delta=0.4, n=20",0.4,20,0
"1759","delta=0.4, n=20",0.4,20,1
"1760","delta=0.4, n=20",0.4,20,0
"1761","delta=0.4, n=20",0.4,20,1
"1762","delta=0.4, n=20",0.4,20,0
"1763","delta=0.4, n=20",0.4,20,0
"1764","delta=0.4, n=20",0.4,20,0
"1765","delta=0.4, n=20",0.4,20,0
"1766","delta=0.4, n=20",0.4,20,0
"1767","delta=0.4, n=20",0.4,20,0
"1768","delta=0.4, n=20",0.4,20,1
"1769","delta=0.4, n=20",0.4,20,0
"1770","delta=0.4, n=20",0.4,20,1
"1771","delta=0.4, n=20",0.4,20,1
"1772","delta=0.4, n=20",0.4,20,1
"1773","delta=0.4, n=20",0.4,20,1
"1774","delta=0.4, n=20",0.4,20,1
"1775","delta=0.4, n=20",0.4,20,0
"1776","delta=0.4, n=20",0.4,20,0
"1777","delta=0.4, n=20",0.4,20,0
"1778","delta=0.4, n=20",0.4,20,0
"1779","delta=0.4, n=20",0.4,20,1
"1780","delta=0.4, n=20",0.4,20,1
"1781","delta=0.4, n=20",0.4,20,1
"1782","delta=0.4, n=20",0.4,20,0
"1783","delta=0.4, n=20",0.4,20,0
"1784","delta=0.4, n=20",0.4,20,1
"1785","delta=0.4, n=20",0.4,20,1
"1786","delta=0.4, n=20",0.4,20,1
"1787","delta=0.4, n=20",0.4,20,1
"1788","delta=0.4, n=20",0.4,20,1
"1789","delta=0.4, n=20",0.4,20,1
"1790","delta=0.4, n=20",0.4,20,1
"1791","delta=0.4, n=20",0.4,20,0
"1792","delta=0.4, n=20",0.4,20,1
"1793","delta=0.4, n=20",0.4,20,0
"1794","delta=0.4, n=20",0.4,20,1
"1795","delta=0.4, n=20",0.4,20,1
"1796","delta=0.4, n=20",0.4,20,1
"1797","delta=0.4, n=20",0.4,20,0
"1798","delta=0.4, n=20",0.4,20,1
"1799","delta=0.4, n=20",0.4,20,1
"1800","delta=0.4, n=20",0.4,20,1
"1801","delta=0.4, n=25",0.4,25,1
"1802","delta=0.4, n=25",0.4,25,0
"1803","delta=0.4, n=25",0.4,25,1
"1804","delta=0.4, n=25",0.4,25,0
"1805","delta=0.4, n=25",0.4,25,0
"1806","delta=0.4, n=25",0.4,25,1
"1807","delta=0.4, n=25",0.4,25,0
"1808","delta=0.4, n=25",0.4,25,0
"1809","delta=0.4, n=25",0.4,25,1
"1810","delta=0.4, n=25",0.4,25,0
"1811","delta=0.4, n=25",0.4,25,0
"1812","delta=0.4, n=25",0.4,25,0
"1813","delta=0.4, n=25",0.4,25,1
"1814","delta=0.4, n=25",0.4,25,0
"1815","delta=0.4, n=25",0.4,25,1
"1816","delta=0.4, n=25",0.4,25,0
"1817","delta=0.4, n=25",0.4,25,1
"1818","delta=0.4, n=25",0.4,25,1
"1819","delta=0.4, n=25",0.4,25,0
"1820","delta=0.4, n=25",0.4,25,1
"1821","delta=0.4, n=25",0.4,25,0
"1822","delta=0.4, n=25",0.4,25,0
"1823","delta=0.4, n=25",0.4,25,1
"1824","delta=0.4, n=25",0.4,25,0
"1825","delta=0.4, n=25",0.4,25,0
"1826","delta=0.4, n=25",0.4,25,0
"1827","delta=0.4, n=25",0.4,25,0
"1828","delta=0.4, n=25",0.4,25,0
"1829","delta=0.4, n=25",0.4,25,0
"1830","delta=0.4, n=25",0.4,25,0
"1831","delta=0.4, n=25",0.4,25,1
"1832","delta=0.4, n=25",0.4,25,0
"1833","delta=0.4, n=25",0.4,25,1
"1834","delta=0.4, n=25",0.4,25,1
"1835","delta=0.4, n=25",0.4,25,0
"1836","delta=0.4, n=25",0.4,25,1
"1837","delta=0.4, n=25",0.4,25,1
"1838","delta=0.4, n=25",0.4,25,1
"1839","delta=0.4, n=25",0.4,25,1
"1840","delta=0.4, n=25",0.4,25,1
"1841","delta=0.4, n=25",0.4,25,0
"1842","delta=0.4, n=25",0.4,25,0
"1843","delta=0.4, n=25",0.4,25,1
"1844","delta=0.4, n=25",0.4,25,0
"1845","delta=0.4, n=25",0.4,25,0
"1846","delta=0.4, n=25",0.4,25,0
"1847","delta=0.4, n=25",0.4,25,0
"1848","delta=0.4, n=25",0.4,25,0
"1849","delta=0.4, n=25",0.4,25,0
"1850","delta=0.4, n=25",0.4,25,1
"1851","delta=0.4, n=25",0.4,25,0
"1852","delta=0.4, n=25",0.4,25,1
"1853","delta=0.4, n=25",0.4,25,1
"1854","delta=0.4, n=25",0.4,25,1
"1855","delta=0.4, n=25",0.4,25,1
"1856","delta=0.4, n=25",0.4,25,1
"1857","delta=0.4, n=25",0.4,25,1
"1858","delta=0.4, n=25",0.4,25,1
"1859","delta=0.4, n=25",0.4,25,1
"1860","delta=0.4, n=25",0.4,25,0
"1861","delta=0.4, n=25",0.4,25,1
"1862","delta=0.4, n=25",0.4,25,0
"1863","delta=0.4, n=25",0.4,25,1
"1864","delta=0.4, n=25",0.4,25,1
"1865","delta=0.4, n=25",0.4,25,1
"1866","delta=0.4, n=25",0.4,25,0
